id	untrt_N61311	untrt_N052611	untrt_N080611	untrt_N061011	trt_N61311	trt_N052611	trt_N080611	trt_N061011
BX571818.1	5.11228326959277	7.57582543074687	10.0802162284266	9.59349769085349	8.12088252433546	10.0782082096179	7.0727766016036	17.1840017114629
AL591742.2	0	2.50428675961965	1.66954598196816	0	1.14057350698845	3.05540777589391	0	2.13415654770379
LINC00102	3.97116674406753	2.50860661681984	0.836463609517632	3.26259523454749	1.14091447759233	0	2.12634580752528	0
EGFR-AS1	4.97275010975247	4.17409904365464	6.67785794366325	5.45272964794824	0	3.05878422872142	5.67871415854348	10.6842338903367
LINC01492	6.96266010179991	5.84021912373754	3.33662628518312	5.45450993925727	4.56431682004312	7.64823867128915	4.25928128104474	3.20617630116619
AATBC	1.09288622967851	7.9423963516727	1.83224139212017	3.59629277809726	1.6072473455617	4.798296838549	0.779953738706121	3.34849431175204
AP005901.1	0	2.50332909481835	1.66878781672292	2.17904247685027	1.14052659443888	0	4.2556350761469	0
AL590438.1	2.98415487715726	0	2.50308274373407	1.0909050018327	3.42366527898703	1.52971005106065	0.709927651943099	0
ICA1	8.50780546423927	1.919264305706	4.79378294169104	1.13965962855092	3.30990015382769	1.9966412623714	4.42214388192994	2.3198404213883
IL2RA	3.97792155101061	3.3390979531055	4.17344262418646	1.09046456287792	1.14121924102825	1.52928333376249	0.709790480603342	3.20503408755197
AC058791.1	3.97700567575286	1.66854417978424	2.50244535254354	4.3613277653439	1.1407780468741	0	1.4192110707843	0
ARL11	3.97816547297815	1.66840459909752	2.50212183097685	0	0	3.05891566955448	0.70979073622167	1.06859489937923
AC004923.1	0	2.5208706837018	0.841120562251905	1.08491367403489	0	3.04911125677469	1.41710034945043	3.19047468402287
LILRA2	0	0.833994096303423	1.66760044085447	2.18189112581831	0	0	2.83928324710596	3.20623978974497
AC015909.5	3.97722356710298	3.3408215391142	7.51670713760118	4.36021226113983	2.28270184100795	6.1157613791323	2.83882383760412	5.33993239532751
AC068790.6	2.9606914523342	0	0	2.17055743553727	5.74302750202619	0	1.43103572954401	1.06996462649563
ADARB2	0	2.50063282884654	1.66653355862591	4.36609413658583	3.42235981563288	1.53012615132515	0	1.06925885123482
FAM169A	1.99752664452061	4.86764615343375	1.67377982464867	6.5738160870445	4.58167560705535	1.53603054554954	3.56380517950155	2.14662844487176
IRX3	14.894403477521	5.18640430859241	2.50016281673369	0	0.68356085059668	1.83180808566614	0	0.639820797725378
ONECUT2	1.9898836496133	2.49968241363175	3.33162767819205	0	2.28126957864085	0	0.709985366562005	0
RF00019	1.97588913883296	0	2.49957077839813	4.47094919098539	1.13266211722388	0	0.703026755215952	3.21132538269422
AC087280.2	1.98917039688715	3.33541429790168	3.33458046782537	2.18193028333431	0	0	2.83918092425973	0
AL139405.1	0.994422792430608	5.84441684418712	3.33941561875414	9.81295835086592	2.28252544292456	6.11668045990054	2.12928776141712	2.13645286882734
USH2A	3.98036738718815	2.49989041936506	4.99781638691821	6.55138345003497	0	3.06096379495673	5.68070799465147	3.20877791906915
STK31	1.17383552583098	4.88886091374433	6.5172303747683	5.32695640416575	4.45759132314475	1.49387810821317	4.1596834635954	8.34986834216701
GOLGA2P3Y	2.981841196178	3.34436822510978	2.50866374973597	7.62445521127907	4.56648482352874	4.58470592019646	4.25719220931838	9.60525534777585
AL604028.2	3.96872051420577	7.56276520642209	5.88780207114946	1.08524730382744	3.42864902979404	4.57485385796142	9.21320490475773	5.3190291343864
MIR186	15.0878864081129	13.4559347346596	9.7222220907458	18.4663563829139	20.4221563589555	12.6034721839123	12.888016384963	12.5947844828385
AXDND1	0.570755240127606	0.479699451061164	0.892482385623512	7.23262704970277	6.7235729528295	0	2.08009919703024	10.466874591933
AC008555.2	2.62662965638199	2.67002801273844	3.4681183816597	1.96052180964907	5.00394374414152	4.5609080648512	4.45270900229476	0
AL031731.1	2.98190373672785	3.34071511613669	5.84636094121876	2.17916911344526	1.14111078721631	1.52838740246031	4.25689522924822	0
AADAC	6.16342635976928	1.96886073703082	1.31278244865656	0.85492909309906	2.68827566763434	4.79814111016637	2.93555473563702	0.837696458034192
IL18	4.6463762254571	0.831755965729726	4.41529458096382	3.14908618450821	3.73058856988761	0	3.04524358967928	1.92636882184374
UVRAG-DT	2.47580628702662	4.85657280036197	0	2.54844525668918	1.22025939808959	1.26833847337362	0	0
MDGA2	1.98929844492075	2.50306094332104	0	0	3.4232679660088	0	1.41974387742383	1.06869273128612
IL21-AS1	0	1.66850383001847	5.83863632963392	3.27247465119137	1.14099392441879	1.52953769037981	0.709828529183946	3.20594857960662
CD300LG	0	0	4.17396548733971	2.18109367815197	3.42400205824528	0	1.41970676878904	1.06842759520066
WFIKKN1	1.83883553521606	3.05765446483927	4.89101306196047	0	2.50985363347661	2.82748226204377	7.80836957492455	4.32636660517241
AC093152.1	1.97579924538994	3.36916552520582	3.37556923058567	6.47456680587553	2.28199775441671	0	1.4126913126049	0
NGFR	1.68583611131259	1.46152370119271	1.46127838038104	0	4.99666190710904	0	2.48662100364806	0
RHOXF1P3	0	4.17385572335994	0.834699003183311	1.09026848704609	2.28224942539672	4.58716332252502	2.1290968233256	3.20448433229344
AP000553.1	2.98190391357716	4.19280888991626	0	0	0	3.05590514934948	1.41943185623756	1.0665535555197
AC017002.6	1.98793644464697	0	5.03966637359856	3.26405350220899	0	0	1.41957675378747	1.06634230616122
AC131934.1	3.97457215954916	2.51969854790292	0	0	0	1.52732049648359	1.41923625308892	1.06579073777436
AL591848.3	2.98357356380786	5.0079932150361	9.18018005293649	4.36227475918261	6.84711547019995	9.1762205770676	4.96868296202903	5.34217666637364
SHE	6.81793112124445	4.08099159130488	4.89568259314244	6.77599023727395	6.82904669288761	1.64850178764846	1.39014073113003	7.32718613634497
AF274858.1	13.9696878484821	13.3298080442649	10.7178529434564	12.1221982845571	14.8043930017165	12.6928132266431	4.84561624549554	11.6681882179672
UPK3B	1.78168426989867	5.31238032675002	1.25683409845523	0.814625530368901	8.17279188610604	0.888499664838491	2.84795863961268	3.19346904478947
AC016597.1	2.6360493728722	3.0323716253136	0.733752874451816	1.89970301398093	6.09751226485138	0	1.23951158485759	3.72380841633689
RHBDL3	13.1846425657799	3.67730356372882	2.75973010680434	12.7852137147852	16.6326896324621	2.24817320102547	2.08655803060049	3.14165649591692
RF00017	0.975887200514695	3.40137585887837	3.43868993591883	0	0	1.50758611916725	0	4.20412284134082
AC051619.6	6.93455454147793	5.90463075060173	6.75937769764618	7.57637614500797	3.43084710622013	9.13493293288896	9.91406164325043	5.30660491539483
AC069185.1	6.48620576956222	9.75623156285487	5.0108930298141	6.38860299088402	11.962187706385	9.6130695646419	7.03523115028332	6.02817703292103
PRLR	0.721100017533922	1.81207856717058	0	7.53963349979754	0.826767835125083	2.21811592999466	3.08751228638251	3.87521154659496
AC012184.3	9.19774868209157	1.07726826890126	7.78328386637473	3.77428223159603	6.61715178516094	5.30156784637001	5.74775851940375	6.86979757173429
AL157392.4	1.95724357048166	2.54843428549047	1.71314184321678	0	0	1.50926375012455	0	3.1553718039846
DUXAP7	0	0	4.21541632395539	3.25343986773591	3.43130593824161	0	1.41754757405053	1.063192381766
AC008498.1	1.98018536381997	4.2279697813359	1.69485190630187	2.16256133250858	0	4.56533553426499	3.54069399970941	1.06043737323022
Z82195.2	8.40152114312861	3.11129748176837	5.0489264197302	2.95442851770422	5.51420420444561	0	2.5703407719577	3.97204895959022
AC008026.3	2.98371587404168	5.85532571364197	0	2.17989362275137	3.42677135845591	1.52921447776019	6.38971435703014	3.20389072234543
AC011365.1	4.61540356090961	4.51730981308203	1.93565525579633	2.53085901512935	3.53009415870662	9.24222677967037	1.64699875670242	2.47943425613719
TRAPPC12-AS1	10.9195317933073	19.300059680038	14.2759043168701	11.9497737326384	10.2828260039638	4.57753293129877	12.7608799728953	10.6475044217173
NOS1	0.995024821588401	2.50027560364832	8.3312025483952	4.36702746390956	6.84483641378737	4.59107680522782	6.39049947645061	6.41681711264041
AC068888.2	1.98366746299291	0	2.54595400565133	4.3328093621733	4.58459497778346	1.52442843891293	0.709334708160831	3.18694957130117
AC087301.1	0	3.40133742675945	5.15529554742649	1.06927123218129	4.54006707043757	0	1.40821769772933	1.05146966278015
AP001160.3	20.8328129716626	15.1309051250287	10.9390848238822	10.8497293125183	10.2866904136969	6.09888639420823	12.0471394004047	9.57207777089686
AL360169.2	5.94348013595252	0.844687616764343	4.23156083428678	2.16399720507823	0	1.52243321334688	0.70828127295291	3.18322290321973
AC015712.7	3.96158514778737	6.73641364590968	5.90289645932844	4.32943260914779	3.4279817887342	0	3.53898325130519	6.36737563046189
AC051619.4	0.97162192177584	2.54685522603554	2.58086332767851	0	4.5201125599348	1.50307976030612	0	0
ZFY-AS1	0	4.08873002236022	1.89432669395177	0	1.10525578013985	2.93835469894218	1.36766726472041	0
HIST1H2AK	1.97189256687643	3.40509924105023	0	0	3.43117370639993	0	1.41541390372324	1.05748611384503
LINC01564	0.993311897882118	2.54050853757874	0	2.17005625709025	0	3.05326203615673	0	2.12807678222177
APOBEC3B-AS1	0	3.3561132758665	2.52020250705818	0	3.41915699553734	0	1.41255025859921	1.05946308946259
AL590426.1	2.98162415663563	1.66963468296346	3.33919398604528	2.17918045190156	0	0	2.83758563736418	0
L3MBTL4	14.7032775233312	0	0.736187902096497	4.62115987255111	4.5988820346601	0	1.25349886587299	1.21842770672761
TMEM88	5.24473666561423	2.63690588968449	6.59751732049661	5.97058080661014	3.64561159682205	4.84670452732533	3.89700963562942	0.83601139244761
PNMA8C	4.97324248477264	2.50226273876295	4.16950525466538	3.27289596608835	7.98654970112331	0	3.54926490024459	5.34385345580599
AL021877.2	0.994951814330938	3.33373199979719	2.49940888791173	0	3.4222797688992	3.06046713903293	4.9700435815333	6.41620010316646
CYP4A22-AS1	1.98545962858379	5.87319555517293	10.0756554967809	7.6050667936563	9.14004018593574	10.6814557110857	8.50747545654062	9.58358469591436
AC015982.1	9.88175233396537	6.78080899512393	6.80180701945481	5.39413525907423	5.71875360730156	3.03900200252152	2.83033344751536	5.29234788631268
AC106028.3	3.97604787014023	2.50779486532669	6.68827652822385	3.26808197133092	3.42471710332214	10.698539616951	7.09563505012191	4.26953449109547
RPL23P2	4.9329779001331	5.94599801237701	8.53034376347077	7.54088919543187	5.7170967248426	4.55465909032424	6.36635458919678	7.40206050525321
AKR7L	6.07271758176903	5.59924405056184	11.4645167905222	7.10014299772219	6.39767083111437	12.8985757393544	5.42967745552725	8.19309614972451
AL121772.1	7.95466903270001	10.0216425391093	9.18620998033491	13.0814214493811	7.98930999784965	7.64497429717716	9.22635216281749	14.9526076606664
SSBP3-AS1	9.9443293920224	10.8535912939681	11.687546732408	13.0842316506832	18.2600810016932	12.2335204835846	12.775815027503	24.5696871430871
AC104964.2	1.98953905796421	2.50218271324511	4.16929404407956	3.27344137876419	4.56400280107282	7.6492592952953	4.9695131481065	2.1378775635869
AGAP12P	6.94122687963115	7.49532277939883	10.8261806078606	10.8713732499286	14.7963286485809	9.148807092265	7.23561016371598	7.45584189865326
AF129075.1	1.98442305531292	4.20118598423847	5.88723299219789	7.59718192933387	6.85717519555134	6.10001060517749	6.37849374077687	3.19159072524388
AL109924.2	5.95797841914583	4.19557410512779	0.839707318481323	3.26032212382717	0	1.52634033427844	1.41827049050914	3.19548897143939
GBA3	2.1335847753998	0.955927672759019	0.551233964962227	0	3.01223732762532	3.27917184308521	4.68188113309503	1.40888296192337
LINC01465	10.9356037578365	9.19160976150141	14.2060459729246	10.8967580930429	6.84882956713788	12.2290058950164	12.063682462576	10.676580308465
RPS15AP10	3.93373963594554	0.850062581548766	5.98662735412968	2.14894056532887	1.14124755492183	0	0.706224291082329	3.16551579941618
CXXC4-AS1	2.9837592380314	2.50415243663233	5.00768255746828	3.27190967471832	0	4.58839581654145	2.12956807452673	5.34250912155979
AL391280.1	0.993140411042979	3.35235299691935	2.51563567367485	1.08731283239789	3.42667916127544	7.63325840404763	3.54570232646095	1.06559990764559
LINC02079	2.92199067503394	0.850795350646793	5.17170086114511	0	3.39791854548489	0	1.40702089833762	1.05104994150564
AC020779.1	1.98339478465073	4.19886325327929	10.0867595472931	3.25428103358203	5.71126440905254	0	4.95846450050239	4.25328316116991
C10orf82	3.97534185742731	4.18183994537347	2.50962708640418	5.44472649484147	3.42511540033693	1.52801610213035	4.96634536262426	2.13404384712612
BGLAP	11.2214559410345	1.5565027008784	1.55760870859287	3.42712601439579	4.23928210997204	0	0.657677470082724	1.32697263965672
AC080011.1	0	2.51346385641417	3.35341211349439	1.08597271889792	2.28277005652822	0	3.54225712636618	5.32168623737922
SLC6A20	12.845976960022	19.2308314877288	13.250102004701	11.9234516073054	14.7331315805621	15.1969577696634	16.9247191209242	12.7425084646745
ITM2A	1.17216900880227	0	2.02027316004339	14.6060790409589	2.01951687015996	3.62610595862072	2.57558368569354	15.1032588693391
MEGF10	7.67501430816798	6.46426929005897	0	2.334179341509	0.487940635913379	0.654437439590067	0	2.28658137176857
PM20D1	0.89843490175343	4.49539691030964	0	1.96973095026244	3.09428870273371	1.38149117988158	0.641291494326205	5.94730134284147
AL122023.1	3.95875202735572	3.38116548315652	0.847133271377156	5.40418165414861	4.57524589812851	6.08466340144826	2.12356678930317	3.18001487953943
LAPTM5	3.97605204166388	2.50505900644304	1.67002262681381	0	3.4231481301855	6.11392876672674	5.67600869104706	3.20296223062918
AL161937.2	11.2000497400492	8.56345029407915	4.08112047125617	6.44227805132884	1.93988924317839	5.17408050330185	3.99168319759449	4.78903459459415
AC080080.1	14.9154820808276	10.8557570853902	14.195315005535	14.1725159128886	7.98914184104385	6.11622978395305	12.7752268094358	13.885413918392
AP000911.2	5.95969895212721	9.21508172583977	6.70506772262962	5.43823845196558	2.28423907497063	3.05386358032968	4.25525890165344	5.32945827378194
SLC25A36P1	0.990623444716716	0	2.55699695466113	4.3259994146951	3.43975311654744	4.56979672809328	1.41867280959747	1.06109194333036
SYCE1	1.02012963881816	0.908563200614202	1.81780222875034	3.54270507782313	4.42335848543723	0	1.53954666191952	3.47166230272755
AC002128.1	4.96515508813818	0.838359272943224	5.03316551574898	3.26116908232788	3.42692459739182	4.57931118037576	3.54543650632852	2.13075287010147
AC007114.2	0	5.00457578710271	0.833908293300445	5.45496079296613	3.42286372924537	4.58904873807621	4.96907216662385	2.13759249691981
TRBV10-3	0	2.54399141194492	1.70778284464997	0	1.13703396936657	3.01899333512376	1.40799990223411	3.15481189891733
AC003965.1	2.97561062359826	0	5.90500209732954	0	3.43167899813404	4.57307935366258	2.83499135215863	2.12593028940341
E2F3P2	3.97488626196978	3.34659873242529	1.67374044357809	2.17735487773933	1.14179072266462	1.52779242037074	4.25653591614583	5.33394321645932
AC092171.1	2.97593918241365	5.04441061110383	2.52485068763372	5.42427070556725	1.14300391030985	4.57386036065996	3.54315936824658	2.12692500185891
AL109933.1	0	1.70583755306702	2.59292334641683	2.14012999587736	3.40592581735894	4.53031033479409	4.23112314400523	4.21450514334003
MT1JP	0.946095432490642	2.39993743983454	1.60120254863948	1.03527687152289	8.71233313653278	8.53963749894104	2.02705308634801	8.11775215526705
AC007876.1	3.97169478323986	2.51572296450786	6.71290506231528	5.43429564122113	1.14236841975144	1.52627429047599	2.83618600969218	3.19563043068071
AC136632.1	2.98331827207256	0	0	2.17289969910443	2.2961130627492	3.05662215333965	1.42175044373451	0
AC107021.1	2.40402592291165	2.10445547830456	5.21458877288477	4.55473234828869	0.633486861966548	3.72342252680309	5.43827158202405	4.48436637822625
AC084017.1	0	3.35570986869807	4.19809109435056	5.42568464218923	4.56720160485097	4.57314422769917	0	1.06361806364915
CLEC4M	4.97413674949949	3.33961429716895	0	2.1818138326645	3.42457238644034	1.52983786897166	0	2.13753087881521
LINC01361	0	1.67186133036865	3.34450730971503	1.08807464012138	2.28193252738034	3.05373329709822	3.54483639304052	0
UNC13A	1.76803262156085	0.74055153737431	1.48058671133787	3.18460575773236	0	1.35960918098938	4.39708472960951	3.80048267536014
ADAMTS7P1	4.13120925920776	27.7674627579984	1.97871452398438	3.23680692368222	4.73839054189411	63.2335645128855	5.47537589297107	5.07346748246238
RF02271	0.96342181119565	3.40537835667723	6.13019790363269	0	3.35316867687677	3.0313789663234	1.40676059811832	0
RN7SKP70	9.76482648341048	11.1240223768714	10.4263668534775	12.8675319201981	13.6342455728201	12.1058893446969	7.07122976362495	11.622307499331
SYNGAP1-AS1	0.962081915141441	0	5.77883068525081	0	0	1.47904441725474	4.77626499562364	2.06087159931122
AC096543.1	0	0.839582674045881	1.68066166405798	3.25549670524261	4.56921074456687	6.09846186631922	2.83397208054197	2.12736018083539
TNFRSF9	7.95890904471298	10.8397741220373	11.6702455171873	9.82232512982531	10.2683653416465	13.7703324412352	9.22968774740579	5.34566133915238
Z98884.2	7.88222699373061	9.35767944634987	7.69791981787719	6.45779358926777	6.8576986553596	10.6202111923513	5.65782024164812	5.28384870711297
TBC1D22A-AS1	4.97292225211404	0	3.34397951089736	4.36065847107085	6.85177903438384	3.05860587695976	3.54970019427253	1.06813532930275
CCDC144CP	3.65596591875318	4.39039075410274	3.07544541078042	2.93690263658303	0.840993832843643	7.12163061308688	7.6520809617726	1.95051953759408
